plan_id,test_name,instrument,trading_day,expiry,symbol,option_type,strike,selected_premium,planned_entry,planned_stop_loss,planned_targets,target_lots,final_status
plan_2025-04-24_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-24,2025-04-24,NIFTY,CE,24050.0,222.55,231.75,209.5,237.6;245.11;253.4,0;1;1,COMPLETED
plan_2025-04-24_NIFTY_PE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-24,2025-04-24,NIFTY,PE,24500.0,242.6,253.25,238.75,256.99;261.82;267.15,0;1;1,TRAILING_SL
plan_2025-04-25_NIFTY_CE_24250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-25,2025-04-30,NIFTY,CE,24250.0,250.95,260.3,238.11,271.2;285.12;300.5,0;1;1,NOT_ENTERED
plan_2025-04-25_NIFTY_PE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-25,2025-04-30,NIFTY,PE,24450.0,219.3,261.05,232.26,275.21;293.29;313.25,0;1;1,COMPLETED
plan_2025-04-28_NIFTY_CE_24000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-28,2025-04-30,NIFTY,CE,24000.0,221.7,227.15,203.01,239.01;254.17;270.9,0;1;1,STOPLOSS
plan_2025-04-28_NIFTY_PE_24250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-28,2025-04-30,NIFTY,PE,24250.0,214.0,256.45,228.62,270.14;287.61;306.9,0;1;1,NOT_ENTERED
plan_2025-04-29_NIFTY_CE_24250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-29,2025-04-30,NIFTY,CE,24250.0,206.2,206.4,172.9,215.31;226.71;239.3,0;1;1,TRAILING_SL
plan_2025-04-29_NIFTY_PE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-29,2025-04-30,NIFTY,PE,24600.0,205.45,250.05,225.5,262.12;277.53;294.55,0;1;1,COMPLETED
plan_2025-04-30_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-30,2025-04-30,NIFTY,CE,24050.0,224.0,233.4,219.4,237.01;241.66;246.8,0;1;1,COMPLETED
plan_2025-04-30_NIFTY_PE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-04-30,2025-04-30,NIFTY,PE,24500.0,241.3,246.0,222.6,257.5;272.18;288.4,0;1;1,NOT_ENTERED
plan_2025-05-02_NIFTY_CE_24300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-02,2025-05-08,NIFTY,CE,24300.0,303.2,307.7,276.69,322.96;342.44;363.95,0;1;1,STOPLOSS
plan_2025-05-02_NIFTY_PE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-02,2025-05-08,NIFTY,PE,24450.0,206.65,260.55,226.7,277.21;298.48;321.95,0;1;1,NOT_ENTERED
plan_2025-05-05_NIFTY_CE_24300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-05,2025-05-08,NIFTY,CE,24300.0,231.35,237.4,209.55,244.78;254.22;264.65,0;1;1,STOPLOSS
plan_2025-05-05_NIFTY_PE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-05,2025-05-08,NIFTY,PE,24600.0,230.4,256.75,220.5,266.41;278.76;292.4,0;1;1,STOPLOSS
plan_2025-05-06_NIFTY_CE_24300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-06,2025-05-08,NIFTY,CE,24300.0,204.8,217.75,199.5,222.51;228.64;235.4,0;1;1,STOPLOSS
plan_2025-05-06_NIFTY_PE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-06,2025-05-08,NIFTY,PE,24650.0,223.2,226.25,204.45,231.98;239.33;247.45,0;1;1,TRAILING_SL
plan_2025-05-07_NIFTY_CE_24150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-07,2025-05-08,NIFTY,CE,24150.0,237.95,238.35,203.95,255.29;276.89;300.75,0;1;1,TRAILING_SL
plan_2025-05-07_NIFTY_PE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-07,2025-05-08,NIFTY,PE,24550.0,233.9,304.95,265.85,324.21;348.78;375.9,0;1;1,NOT_ENTERED
plan_2025-05-08_NIFTY_CE_24200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-08,2025-05-08,NIFTY,CE,24200.0,225.2,228.5,210.3,233.25;239.36;246.1,0;1;1,NOT_ENTERED
plan_2025-05-08_NIFTY_PE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-08,2025-05-08,NIFTY,PE,24650.0,235.95,243.65,231.5,246.76;250.77;255.2,0;1;1,COMPLETED
plan_2025-05-09_NIFTY_PE_23950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-09,2025-05-15,NIFTY,PE,23950.0,238.25,306.15,267.93,324.98;348.99;375.5,0;1;1,NOT_ENTERED
plan_2025-05-12_NIFTY_CE_24400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-12,2025-05-15,NIFTY,CE,24400.0,205.25,205.3,174.86,220.28;239.39;260.5,0;1;1,COMPLETED
plan_2025-05-12_NIFTY_PE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-12,2025-05-15,NIFTY,PE,24650.0,228.45,305.35,262.79,326.33;353.07;382.6,0;1;1,NOT_ENTERED
plan_2025-05-13_NIFTY_CE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-13,2025-05-15,NIFTY,CE,24850.0,247.3,247.35,215.87,262.84;282.62;304.45,0;1;1,STOPLOSS
plan_2025-05-13_NIFTY_PE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-13,2025-05-15,NIFTY,PE,25000.0,212.75,249.75,212.25,259.75;272.54;286.65,0;1;1,COMPLETED
plan_2025-05-14_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-14,2025-05-15,NIFTY,CE,24450.0,209.3,244.65,208.55,254.27;266.57;280.15,0;1;1,COMPLETED
plan_2025-05-14_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-14,2025-05-15,NIFTY,PE,24750.0,222.15,223.2,198.45,229.73;238.11;247.35,0;1;1,STOPLOSS
plan_2025-05-15_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-15,2025-05-15,NIFTY,CE,24450.0,209.0,236.9,200.5,246.6;259.01;272.7,0;1;1,NOT_ENTERED
plan_2025-05-15_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-15,2025-05-15,NIFTY,PE,24850.0,230.0,241.05,214.6,254.06;270.66;289.0,0;1;1,TRAILING_SL
plan_2025-05-16_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-16,2025-05-22,NIFTY,CE,25000.0,218.4,249.95,217.65,258.54;269.52;281.65,0;1;1,NOT_ENTERED
plan_2025-05-16_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-16,2025-05-22,NIFTY,PE,25100.0,230.45,231.2,198.45,239.91;251.05;263.35,0;1;1,TRAILING_SL
plan_2025-05-19_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-19,2025-05-22,NIFTY,CE,24900.0,215.3,234.0,210.7,240.14;248.01;256.7,0;1;1,COMPLETED
plan_2025-05-19_NIFTY_PE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-19,2025-05-22,NIFTY,PE,25050.0,211.05,216.9,182.05,226.18;238.05;251.15,0;1;1,NOT_ENTERED
plan_2025-05-20_NIFTY_CE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-20,2025-05-22,NIFTY,CE,24850.0,223.15,235.55,218.55,239.97;245.67;251.95,0;1;1,NOT_ENTERED
plan_2025-05-20_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-20,2025-05-22,NIFTY,PE,25150.0,232.8,240.05,219.1,245.55;252.61;260.4,0;1;1,COMPLETED
plan_2025-05-21_NIFTY_CE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-21,2025-05-22,NIFTY,CE,24550.0,229.5,241.6,215.37,254.5;270.97;289.15,0;1;1,COMPLETED
plan_2025-05-21_NIFTY_PE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-21,2025-05-22,NIFTY,PE,24900.0,211.25,240.05,201.55,250.32;263.45;277.95,0;1;1,NOT_ENTERED
plan_2025-05-22_NIFTY_CE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-22,2025-05-22,NIFTY,CE,24500.0,222.1,238.35,215.5,244.37;252.08;260.6,0;1;1,NOT_ENTERED
plan_2025-05-22_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-22,2025-05-22,NIFTY,PE,24850.0,207.65,213.75,190.49,225.18;239.78;255.9,0;1;1,COMPLETED
plan_2025-05-23_NIFTY_CE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-23,2025-05-29,NIFTY,CE,24600.0,236.95,245.05,216.8,252.53;262.12;272.7,0;1;1,COMPLETED
plan_2025-05-23_NIFTY_PE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-23,2025-05-29,NIFTY,PE,24700.0,207.3,223.05,198.05,229.65;238.11;247.45,0;1;1,STOPLOSS
plan_2025-05-26_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-26,2025-05-29,NIFTY,CE,24900.0,266.8,272.8,240.11,288.89;309.43;332.1,0;1;1,TRAILING_SL
plan_2025-05-26_NIFTY_PE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-26,2025-05-29,NIFTY,PE,25050.0,212.8,247.05,209.1,257.17;270.11;284.4,0;1;1,TRAILING_SL
plan_2025-05-27_NIFTY_CE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-27,2025-05-29,NIFTY,CE,24950.0,216.0,249.65,218.22,265.12;284.86;306.65,0;1;1,NOT_ENTERED
plan_2025-05-27_NIFTY_PE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-27,2025-05-29,NIFTY,PE,25000.0,237.4,263.65,224.74,282.82;307.26;334.25,0;1;1,COMPLETED
plan_2025-05-28_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-28,2025-05-29,NIFTY,CE,24800.0,206.65,213.05,182.8,221.08;231.35;242.7,0;1;1,COMPLETED
plan_2025-05-28_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-28,2025-05-29,NIFTY,PE,24850.0,213.6,240.95,194.26,263.97;293.31;325.7,0;1;1,NOT_ENTERED
plan_2025-05-29_NIFTY_CE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-29,2025-05-29,NIFTY,CE,24700.0,221.9,222.6,191.34,237.99;257.62;279.3,0;1;1,STOPLOSS
plan_2025-05-29_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-29,2025-05-29,NIFTY,PE,25100.0,233.45,292.3,259.91,308.24;328.59;351.05,0;1;1,TRAILING_SL
plan_2025-05-30_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-30,2025-06-05,NIFTY,CE,24800.0,221.7,247.0,212.2,256.27;268.12;281.2,0;1;1,TRAILING_SL
plan_2025-05-30_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-05-30,2025-06-05,NIFTY,PE,24850.0,206.7,215.5,186.35,223.23;233.12;244.05,0;1;1,STOPLOSS
plan_2025-06-02_NIFTY_CE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-02,2025-06-05,NIFTY,CE,24600.0,216.85,279.5,244.55,296.71;318.66;342.9,0;1;1,NOT_ENTERED
plan_2025-06-02_NIFTY_PE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-02,2025-06-05,NIFTY,PE,24700.0,264.75,266.2,224.29,286.85;313.18;342.25,0;1;1,TRAILING_SL
plan_2025-06-03_NIFTY_CE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-03,2025-06-05,NIFTY,CE,24750.0,239.0,260.8,224.3,270.53;282.97;296.7,0;1;1,NOT_ENTERED
plan_2025-06-03_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-03,2025-06-05,NIFTY,PE,24850.0,216.5,253.6,230.48,264.96;279.48;295.5,0;1;1,COMPLETED
plan_2025-06-04_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-04,2025-06-05,NIFTY,CE,24450.0,218.5,229.35,201.8,236.64;245.99;256.3,0;1;1,NOT_ENTERED
plan_2025-06-04_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-04,2025-06-05,NIFTY,PE,24750.0,228.4,250.8,226.1,257.32;265.67;274.9,0;1;1,STOPLOSS
plan_2025-06-05_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-05,2025-06-05,NIFTY,CE,24450.0,206.4,222.65,194.55,230.09;239.63;250.15,0;1;1,COMPLETED
plan_2025-06-05_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-05,2025-06-05,NIFTY,PE,24850.0,218.4,231.15,211.9,236.19;242.66;249.8,0;1;1,COMPLETED
plan_2025-06-06_NIFTY_CE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-06,2025-06-12,NIFTY,CE,24700.0,215.8,235.75,209.5,242.69;251.58;261.4,0;1;1,STOPLOSS
plan_2025-06-06_NIFTY_PE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-06,2025-06-12,NIFTY,PE,24800.0,207.25,214.4,193.55,219.87;226.9;234.65,0;1;1,COMPLETED
plan_2025-06-09_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-09,2025-06-12,NIFTY,CE,25000.0,223.95,237.05,216.0,242.58;249.67;257.5,0;1;1,STOPLOSS
plan_2025-06-09_NIFTY_PE_25200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-09,2025-06-12,NIFTY,PE,25200.0,202.5,214.8,187.7,221.97;231.16;241.3,0;1;1,STOPLOSS
plan_2025-06-10_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-10,2025-06-12,NIFTY,CE,25000.0,214.15,225.25,210.55,229.05;233.94;239.35,0;1;1,NOT_ENTERED
plan_2025-06-10_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-10,2025-06-12,NIFTY,PE,25300.0,214.9,224.25,199.45,230.8;239.19;248.45,0;1;1,TRAILING_SL
plan_2025-06-11_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-11,2025-06-12,NIFTY,CE,24900.0,213.2,219.25,196.05,225.36;233.2;241.85,0;1;1,COMPLETED
plan_2025-06-11_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-11,2025-06-12,NIFTY,PE,25300.0,229.85,256.0,226.3,263.88;273.96;285.1,0;1;1,NOT_ENTERED
plan_2025-06-12_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-12,2025-06-12,NIFTY,CE,24900.0,226.4,241.45,215.65,248.27;257.0;266.65,0;1;1,COMPLETED
plan_2025-06-12_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-12,2025-06-12,NIFTY,PE,25350.0,244.2,256.55,239.45,261.0;266.73;273.05,0;1;1,COMPLETED
plan_2025-06-13_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-13,2025-06-19,NIFTY,CE,24450.0,279.8,315.7,289.03,328.81;345.56;364.05,0;1;1,TRAILING_SL
plan_2025-06-13_NIFTY_PE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-13,2025-06-19,NIFTY,PE,24550.0,210.15,227.7,200.37,241.14;258.3;277.25,0;1;1,NOT_ENTERED
plan_2025-06-16_NIFTY_CE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-16,2025-06-19,NIFTY,CE,24650.0,222.25,233.4,202.25,241.67;252.26;263.95,0;1;1,TRAILING_SL
plan_2025-06-16_NIFTY_PE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-16,2025-06-19,NIFTY,PE,24900.0,219.75,278.35,246.1,294.23;314.48;336.85,0;1;1,NOT_ENTERED
plan_2025-06-17_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-17,2025-06-19,NIFTY,CE,24800.0,206.3,240.55,216.52,252.36;267.44;284.1,0;1;1,NOT_ENTERED
plan_2025-06-17_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-17,2025-06-19,NIFTY,PE,25100.0,228.8,238.05,206.75,246.36;257.0;268.75,0;1;1,COMPLETED
plan_2025-06-18_NIFTY_CE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-18,2025-06-19,NIFTY,CE,24600.0,237.0,251.2,233.15,255.91;261.97;268.65,0;1;1,COMPLETED
plan_2025-06-18_NIFTY_PE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-18,2025-06-19,NIFTY,PE,25000.0,226.5,235.6,219.15,239.87;245.38;251.45,0;1;1,NOT_ENTERED
plan_2025-06-19_NIFTY_CE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-19,2025-06-19,NIFTY,CE,24550.0,232.5,239.45,217.5,245.22;252.63;260.8,0;1;1,COMPLETED
plan_2025-06-19_NIFTY_PE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-19,2025-06-19,NIFTY,PE,25000.0,240.15,255.9,231.45,262.35;270.62;279.75,0;1;1,STOPLOSS
plan_2025-06-20_NIFTY_CE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-20,2025-06-26,NIFTY,CE,24750.0,253.35,256.0,231.64,267.97;283.27;300.15,0;1;1,STOPLOSS
plan_2025-06-20_NIFTY_PE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-20,2025-06-26,NIFTY,PE,24950.0,204.05,254.95,224.43,269.97;289.14;310.3,0;1;1,NOT_ENTERED
plan_2025-06-23_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-23,2025-06-26,NIFTY,CE,24900.0,201.35,221.3,196.7,227.79;236.11;245.3,0;1;1,NOT_ENTERED
plan_2025-06-23_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-23,2025-06-26,NIFTY,PE,25100.0,206.0,214.6,190.0,221.09;229.41;238.6,0;1;1,COMPLETED
plan_2025-06-24_NIFTY_CE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-24,2025-06-26,NIFTY,CE,25100.0,207.25,211.8,173.39,230.72;254.86;281.5,0;1;1,TRAILING_SL
plan_2025-06-24_NIFTY_PE_25400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-24,2025-06-26,NIFTY,PE,25400.0,210.65,251.05,226.77,262.98;278.22;295.05,0;1;1,TRAILING_SL
plan_2025-06-25_NIFTY_CE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-25,2025-06-26,NIFTY,CE,24950.0,231.25,252.05,225.95,258.95;267.79;277.55,0;1;1,STOPLOSS
plan_2025-06-25_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-25,2025-06-26,NIFTY,PE,25350.0,225.8,228.95,203.6,235.65;244.23;253.7,0;1;1,STOPLOSS
plan_2025-06-26_NIFTY_CE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-26,2025-06-26,NIFTY,CE,25100.0,204.3,207.95,182.05,214.8;223.57;233.25,0;1;1,COMPLETED
plan_2025-06-26_NIFTY_PE_25500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-26,2025-06-26,NIFTY,PE,25500.0,215.95,236.45,214.5,242.22;249.63;257.8,0;1;1,NOT_ENTERED
plan_2025-06-27_NIFTY_CE_25550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-27,2025-07-03,NIFTY,CE,25550.0,213.2,218.05,194.35,229.7;244.57;261.0,0;1;1,NOT_ENTERED
plan_2025-06-27_NIFTY_PE_25750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-27,2025-07-03,NIFTY,PE,25750.0,224.25,254.5,219.35,263.86;275.83;289.05,0;1;1,COMPLETED
plan_2025-06-30_NIFTY_CE_25500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-30,2025-07-03,NIFTY,CE,25500.0,230.5,258.15,228.4,266.04;276.15;287.3,0;1;1,NOT_ENTERED
plan_2025-06-30_NIFTY_PE_25800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-06-30,2025-07-03,NIFTY,PE,25800.0,209.35,217.8,188.1,225.68;235.76;246.9,0;1;1,TRAILING_SL
plan_2025-07-02_NIFTY_CE_25400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-02,2025-07-03,NIFTY,CE,25400.0,208.05,214.9,193.95,220.4;227.46;235.25,0;1;1,TRAILING_SL
plan_2025-07-02_NIFTY_PE_25800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-02,2025-07-03,NIFTY,PE,25800.0,232.3,250.0,227.05,256.04;263.79;272.35,0;1;1,STOPLOSS
plan_2025-07-03_NIFTY_CE_25250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-03,2025-07-03,NIFTY,CE,25250.0,231.9,255.5,228.6,262.62;271.73;281.8,0;1;1,COMPLETED
plan_2025-07-03_NIFTY_PE_25700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-03,2025-07-03,NIFTY,PE,25700.0,234.3,234.35,209.05,241.03;249.6;259.05,0;1;1,COMPLETED
plan_2025-07-04_NIFTY_CE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-04,2025-07-10,NIFTY,CE,25350.0,209.25,212.9,191.55,218.51;225.7;233.65,0;1;1,STOPLOSS
plan_2025-07-04_NIFTY_PE_25550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-04,2025-07-10,NIFTY,PE,25550.0,211.55,238.35,199.6,248.69;261.91;276.5,0;1;1,STOPLOSS
plan_2025-07-07_NIFTY_CE_25250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-07,2025-07-10,NIFTY,CE,25250.0,231.65,264.85,225.55,275.34;288.75;303.55,0;1;1,STOPLOSS
plan_2025-07-07_NIFTY_PE_25550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-07,2025-07-10,NIFTY,PE,25550.0,202.25,213.95,182.0,222.44;233.31;245.3,0;1;1,NOT_ENTERED
plan_2025-07-08_NIFTY_CE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-08,2025-07-10,NIFTY,CE,25300.0,205.65,207.5,188.55,212.45;218.82;225.85,0;1;1,COMPLETED
plan_2025-07-08_NIFTY_PE_25650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-08,2025-07-10,NIFTY,PE,25650.0,237.15,252.35,223.53,266.53;284.62;304.6,0;1;1,NOT_ENTERED
plan_2025-07-09_NIFTY_CE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-09,2025-07-10,NIFTY,CE,25300.0,238.7,260.05,237.5,265.98;273.6;282.0,0;1;1,TRAILING_SL
plan_2025-07-09_NIFTY_PE_25750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-09,2025-07-10,NIFTY,PE,25750.0,241.5,242.75,223.1,247.9;254.5;261.8,0;1;1,COMPLETED
plan_2025-07-10_NIFTY_CE_25250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-10,2025-07-10,NIFTY,CE,25250.0,245.25,264.15,239.5,270.66;278.99;288.2,0;1;1,NOT_ENTERED
plan_2025-07-10_NIFTY_PE_25700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-10,2025-07-10,NIFTY,PE,25700.0,217.1,223.4,195.75,230.72;240.1;250.45,0;1;1,TRAILING_SL
plan_2025-07-11_NIFTY_CE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-11,2025-07-17,NIFTY,CE,25150.0,212.85,231.5,212.0,236.6;243.16;250.4,0;1;1,COMPLETED
plan_2025-07-11_NIFTY_PE_25450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-11,2025-07-17,NIFTY,PE,25450.0,229.1,242.15,219.5,248.11;255.76;264.2,0;1;1,STOPLOSS
plan_2025-07-14_NIFTY_CE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-14,2025-07-17,NIFTY,CE,24950.0,233.05,273.45,250.19,284.88;299.48;315.6,0;1;1,NOT_ENTERED
plan_2025-07-14_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-14,2025-07-17,NIFTY,PE,25300.0,218.15,219.95,184.15,229.49;241.68;255.15,0;1;1,COMPLETED
plan_2025-07-15_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-15,2025-07-17,NIFTY,CE,25000.0,203.15,204.7,180.6,211.06;219.2;228.2,0;1;1,STOPLOSS
plan_2025-07-15_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-15,2025-07-17,NIFTY,PE,25350.0,219.25,230.4,216.0,234.12;238.91;244.2,0;1;1,STOPLOSS
plan_2025-07-16_NIFTY_CE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-16,2025-07-17,NIFTY,CE,24950.0,243.6,252.65,238.85,256.2;260.79;265.85,0;1;1,NOT_ENTERED
plan_2025-07-16_NIFTY_PE_25400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-16,2025-07-17,NIFTY,PE,25400.0,231.1,236.15,205.1,244.4;254.95;266.6,0;1;1,COMPLETED
plan_2025-07-17_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-17,2025-07-17,NIFTY,CE,25000.0,231.1,240.1,222.15,244.78;250.8;257.45,0;1;1,NOT_ENTERED
plan_2025-07-17_NIFTY_PE_25450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-17,2025-07-17,NIFTY,PE,25450.0,229.55,236.3,223.65,239.54;243.73;248.35,0;1;1,STOPLOSS
